Date,Price
1399/09/23,1484107.40
1399/09/24,1428324.50
1399/09/25,1413360.40
1399/09/28,1444926
1399/09/29,1439124
1399/09/30,1436392.90
1399/10/01,1444968.90
1399/10/02,1447915.30
1399/10/05,1423570.20
1399/10/06,1419012.80
1399/10/07,1437212.30
1399/10/08,1411824.30
1399/10/09,1397797.20
1399/10/12,1354114.30
1399/10/13,1355351.20
1399/10/14,1374483.20
1399/10/15,1350233.20
1399/10/16,1310708.80
1399/10/19,1285892.40
1399/10/20,1306620.70
1399/10/21,1301325.60
1399/10/22,1260722.50
1399/10/23,1229836.50
1399/10/26,1186711.20
1399/10/28,1150224.90
1399/10/29,1150624.70
1399/10/30,1183978.20
1399/11/03,1222070.60
1399/11/04,1234557.50
1399/11/05,1235783.10
1399/11/06,1215033.90
1399/11/07,1207698.30
1399/11/10,1247152.70
1399/11/11,1251041.70
1399/11/12,1233667.60
1399/11/13,1205467.10
1399/11/14,1173050.30
1399/11/17,1135345.50
1399/11/18,1170532.90
1399/11/19,1192858.50
1399/11/20,1214416.10
1399/11/24,1262253.70
1399/11/25,1264368.70
1399/11/26,1257286.20
1399/11/27,1245843.50
1399/11/28,1238397.80
1399/12/01,1232716.10
1399/12/02,1222614.30
1399/12/03,1214500.40
1399/12/04,1211642.80
1399/12/05,1205798.50
1399/12/08,1194009.90
1399/12/09,1185603.70
1399/12/10,1181641.20
1399/12/11,1186333.70
1399/12/12,1177916.90
1399/12/15,1169724.30
1399/12/16,1175595.80
1399/12/17,1199888.40
1399/12/18,1210146.70
1399/12/19,1206878
1399/12/22,1229455.80
1399/12/23,1245186
1399/12/24,1254213
1399/12/25,1290518.60
1399/12/26,1307657.40
1400/01/06,1309561.60
1400/01/07,1306887.80
1400/01/09,1303193.70
1400/01/10,1294543.70
1400/01/13,1282948.70
1400/01/14,1269478.70
1400/01/15,1262735.30
1400/01/16,1260785.70
1400/01/17,1249910.40
1400/01/20,1240696.70
1400/01/21,1230876.50
1400/01/22,1226119.10
1400/01/23,1244556.60
1400/01/24,1243358.70
1400/01/27,1233781.80
1400/01/28,1224795.30
1400/01/29,1216874.30
1400/01/30,1219589.90
1400/01/31,1207046.90
1400/02/03,1199341.70
1400/02/04,1187843
1400/02/05,1186956.50
1400/02/06,1202636.70
1400/02/07,1207850.40
1400/02/10,1194338.60
1400/02/11,1180663.60
1400/02/12,1167072.70
1400/02/14,1172262.40
1400/02/17,1167462.40
1400/02/18,1151896.40
1400/02/19,1157682.90
1400/02/21,1179527.10
1400/02/22,1184000.30
1400/02/25,1189595.60
1400/02/26,1174659.70
1400/02/27,1176833.70
1400/02/28,1154844.70
1400/02/31,1128164.10
1400/03/01,1107915.10
1400/03/02,1095697.70
1400/03/03,1105454.20
1400/03/04,1109369.60
1400/03/08,1134015.50
1400/03/09,1156933.80
1400/03/10,1145930
1400/03/11,1140497.60
1400/03/16,1157205.40
1400/03/17,1160665.60
1400/03/18,1151846.30
1400/03/21,1144955
1400/03/22,1141225.90
1400/03/23,1150203.60
1400/03/24,1150129.20
1400/03/25,1147675
1400/03/28,1162032
1400/03/29,1163757
1400/03/30,1168664.70
1400/03/31,1186905.50
1400/04/01,1213054.60
1400/04/04,1233738.10
1400/04/05,1238485.80
1400/04/06,1243812.30
1400/04/07,1248516.50
1400/04/08,1256960.10
1400/04/11,1246111.90
1400/04/12,1243719.10
1400/04/13,1254561.80
1400/04/14,1281187
1400/04/15,1282036.10
1400/04/18,1270744.30
1400/04/19,1285256.40
1400/04/20,1304333.30
1400/04/21,1303921.40
1400/04/22,1305491
1400/04/25,1311241
1400/04/26,1302857.20
1400/04/27,1311306
1400/05/03,1323354.60
1400/05/04,1314909.10
1400/05/05,1316504.60
1400/05/08,1351467.50
1400/05/09,1360246.60
1400/05/10,1357895.20
1400/05/11,1375612.30
1400/05/12,1406058.10
1400/05/15,1407762.20
1400/05/16,1417863
1400/05/17,1433175.90
1400/05/18,1453797.20
1400/05/19,1484589.90
1400/05/22,1480830.10
1400/05/23,1500000.10
1400/05/30,1515548.60
1400/05/31,1515886.50
1400/06/01,1543476.40
1400/06/02,1550120.40
1400/06/05,1575762
1400/06/06,1573407.60
1400/06/07,1523997.10
1400/06/08,1496156.60
1400/06/09,1520627.10
1400/06/12,1541051.80
1400/06/13,1537192.90
1400/06/14,1538503.40
1400/06/15,1523086.70
1400/06/16,1526009.10
1400/06/19,1530461.80
1400/06/20,1489994.90
1400/06/21,1475274.10
1400/06/22,1496954.90
1400/06/23,1488291.70
1400/06/26,1450225.40
1400/06/27,1420479
1400/06/28,1395330.20
1400/06/29,1391236.10
1400/06/30,1391236.10
1400/06/31,1386466.30
1400/07/03,1422118.50
1400/07/06,1425447.40
1400/07/07,1436984.30
1400/07/09,1473476
1400/07/10,1476680.30
1400/07/11,1484652.80
1400/07/13,1488264.50
1400/07/17,1466031.40
1400/07/19,1457493.60
1400/07/20,1397386.10
1400/07/23,1437465.50
1400/07/24,1436109.90
1400/07/25,1436916.80
1400/07/26,1449471.60
1400/07/27,1436357.10
1400/07/30,1407758
1400/08/02,1384133.50
1400/08/03,1384452.20
1400/08/04,1393925.20
1400/08/07,1375669.20
1400/08/08,1340290.80
1400/08/09,1361402.90
1400/08/10,1376094.40
1400/08/11,1398416.50
1400/08/14,1440651.50
1400/08/15,1430892.20
1400/08/16,1434378.90
1400/08/17,1447674.80
1400/08/18,1456479.90
1400/08/21,1439244.40
1400/08/22,1442515.70
1400/08/23,1416298.70
1400/08/24,1408582.50
1400/08/25,1410777.80
1400/08/28,1383491.90
1400/08/29,1386935.30
1400/08/30,1407132.90
1400/09/01,1404611.70
1400/09/02,1394095.40
1400/09/05,1366713.90
1400/09/06,1368005.20
1400/09/07,1363939
1400/09/08,1357128.90
1400/09/09,1340071.90
1400/09/12,1334765.90
1400/09/13,1343202.70
1400/09/14,1342353.60
1400/09/15,1337987.60
1400/09/16,1349389.30
1400/09/19,1344441.60
1400/09/20,1320761.60
1400/09/21,1295550.10
1400/09/22,1291798.40
1400/09/23,1293237.90
1400/09/26,1305535.50
1400/09/27,1291675.80
1400/09/28,1301542.30
1400/09/29,1318359.70
1400/09/30,1359011
1400/10/03,1385528.50
1400/10/04,1384015.10
1400/10/05,1400314.60
1400/10/06,1399888.90
1400/10/07,1397311.40
1400/10/10,1378777.40
1400/10/11,1379041.10
1400/10/12,1376049.30
1400/10/13,1362828.60
1400/10/14,1363095.80
1400/10/17,1362438.60
1400/10/18,1336820.70
1400/10/19,1332755.60
1400/10/20,1335536.30
1400/10/21,1334265
1400/10/24,1322631.90
1400/10/25,1310804.40
1400/10/26,1306531.10
1400/10/27,1275966.40
1400/10/28,1279449.80
1400/11/01,1281801
1400/11/02,1256512.80
1400/11/03,1234707.70
1400/11/04,1208047.30
1400/11/05,1229368.40
1400/11/08,1258995.10
1400/11/09,1284575.80
1400/11/10,1294669.90
1400/11/11,1301297.40
1400/11/12,1301195.70
1400/11/15,1304437.20
1400/11/16,1282049.50
1400/11/17,1274467.50
1400/11/18,1281169
1400/11/19,1284120.50
1400/11/22,1284061.70
1400/11/23,1275996.20
1400/11/24,1283324.20
1400/11/26,1282411.40
1400/11/29,1282129.70
1400/11/30,1274304.70
1400/12/01,1281589.40
1400/12/02,1284876.10
1400/12/03,1288337.20
1400/12/06,1282870.80
1400/12/07,1279292.70
1400/12/08,1281934.20
1400/12/10,1281153.40
1400/12/13,1298782.70
1400/12/14,1322598.50
1400/12/15,1342923.60
1400/12/16,1336569.20
1400/12/17,1348303.30
1400/12/20,1332948.70
1400/12/21,1335312.30
1400/12/22,1334780.90
1400/12/23,1337269.20
1400/12/24,1345030.60
1400/12/27,1367250.30
1401/01/05,1390777.20
1401/01/06,1403589.40
1401/01/07,1418651.90
1401/01/08,1414249.50
1401/01/09,1432106.40
1401/01/13,1462002.90
1401/01/14,1468820.10
1401/01/15,1471438.40
1401/01/16,1463779.70
1401/01/19,1458772.70
1401/01/20,1474113
1401/01/21,1479493
1401/01/22,1446026.90
1401/01/23,1454129.30
1401/01/26,1467668.80
1401/01/27,1475058.60
1401/01/28,1501842.60
1401/01/29,1513105.70
1401/01/30,1512219.10
1401/02/03,1504715.60
1401/02/04,1507249.30
1401/02/05,1522868.20
1401/02/06,1521391.90
1401/02/09,1522439.40
1401/02/10,1523421.80
1401/02/11,1529717.50
1401/02/16,1543847.50
1401/02/17,1553041.80
1401/02/18,1540099.20
1401/02/19,1539530.70
1401/02/21,1564449.10
1401/02/23,1578410.90
1401/02/24,1572979.80
1401/02/25,1583800.50
1401/02/26,1606024.30
1401/02/27,1594977.60
1401/02/30,1579691.10
1401/02/31,1582143.80
1401/03/02,1555689
1401/03/03,1564487.50
1401/03/06,1553401.90
1401/03/07,1534057.10
1401/03/08,1537380.30
1401/03/09,1542711.10
1401/03/10,1541979.90
1401/03/15,1514309.90
1401/03/16,1515387.70
1401/03/17,1520298.70
1401/03/20,1518289.80
1401/03/21,1532387.20
1401/03/22,1571446.80
1401/03/23,1574065.30
1401/03/24,1564334
1401/03/27,1547738.50
1401/03/28,1545962.90
1401/03/29,1547247.20
1401/03/30,1539632.20
1401/03/31,1533393.90
1401/04/03,1520334.90
1401/04/04,1501346.40
1401/04/05,1503782.30
1401/04/07,1513715.50
1401/04/10,1501632
1401/04/11,1502986.10
1401/04/12,1507156.80
1401/04/13,1511072.50
1401/04/14,1502603.80
1401/04/19,1487597.80
1401/04/20,1483534.70
1401/04/21,1490051.80
1401/04/24,1480051.20
1401/04/25,1469832.40
1401/04/27,1468893.10
1401/04/28,1471898.10
1401/04/31,1473498.10
1401/05/02,1439416.80
1401/05/03,1438448.40
1401/05/04,1443712.60
1401/05/07,1440855.30
1401/05/08,1423496.70
1401/05/09,1427609.20
1401/05/10,1430021
1401/05/11,1437360.80
1401/05/14,1448922.60
1401/05/17,1451941.90
1401/05/18,1448464.50
1401/05/21,1467100.60
1401/05/22,1463653.50
1401/05/23,1463697.60
1401/05/24,1459500.60
1401/05/25,1451404.10
1401/05/28,1438819.20
1401/05/29,1429906.80
1401/05/30,1424490.90
1401/05/31,1431477.20
1401/06/01,1442372.90
1401/06/04,1450045.20
1401/06/05,1444086.80
1401/06/06,1445139
1401/06/07,1441217.10
1401/06/08,1439396.40
1401/06/11,1426941.20
1401/06/12,1426908.20
1401/06/13,1426779.60
1401/06/14,1420834.10
1401/06/15,1412856.50
1401/06/18,1397434.50
1401/06/19,1390732.30
1401/06/20,1388970.40
1401/06/21,1393126.70
1401/06/22,1389099
1401/06/26,1377917.40
1401/06/27,1373821.40
1401/06/28,1367060.40
1401/06/29,1355240.90
1401/07/01,1328185.90
1401/07/03,1334448.10
1401/07/05,1346563.50
1401/07/08,1330879.10
1401/07/09,1322025.80
1401/07/10,1318714.20
1401/07/11,1313853.10
1401/07/16,1305083
1401/07/17,1303920.40
1401/07/18,1313583.90
1401/07/19,1319789.70
1401/07/22,1317894.20
1401/07/23,1313714.50
1401/07/25,1312563.10
1401/07/26,1310165.90
1401/07/29,1308960
1401/07/30,1296797.80
1401/08/01,1277736.90
1401/08/02,1267060.70
1401/08/03,1241067.10
1401/08/06,1244627.30
1401/08/07,1254464.80
1401/08/08,1269833.40
1401/08/09,1280456.20
1401/08/10,1283540.80
1401/08/13,1328324.10
1401/08/14,1344675.90
1401/08/15,1389752.60
1401/08/16,1407734.10
1401/08/17,1414356.20
1401/08/20,1426096
1401/08/21,1419140.10
1401/08/22,1408174.30
1401/08/23,1410423.90
1401/08/24,1413573.70
1401/08/27,1403630.30
1401/08/28,1393086.20
1401/08/29,1408597.90
1401/08/30,1407654.10
1401/09/01,1410188.20
1401/09/05,1408208.90
1401/09/06,1408348.50
1401/09/07,1414204.60
1401/09/08,1417371.80
1401/09/11,1417719.90
1401/09/12,1417839.40
1401/09/13,1413604.70
1401/09/14,1409404.40
1401/09/15,1402830.40
1401/09/18,1383737.50
1401/09/19,1389368.40
1401/09/20,1409355.10
1401/09/21,1454481.60
1401/09/22,1472760.50
1401/09/25,1469933.20
1401/09/26,1500241.80
1401/09/27,1500908.60
1401/09/28,1492095.10
1401/09/29,1496200.80
1401/10/02,1538003.20
1401/10/03,1563567.40
1401/10/04,1576396.80
1401/10/06,1647314.50
1401/10/09,1590495.40
1401/10/10,1564365.70
1401/10/11,1593285
1401/10/12,1591353.90
1401/10/13,1579119.30
1401/10/16,1598061.40
1401/10/17,1635229.20
1401/10/18,1646905.80
1401/10/20,1668188.30
1401/10/23,1643714
1401/10/25,1680675.20
1401/10/26,1687047.70
1401/10/27,1689144.10
1401/10/30,1657576.70
1401/11/01,1652924.50
1401/11/02,1653948.60
1401/11/03,1646053.50
1401/11/04,1611955.90
1401/11/07,1600082.20
1401/11/08,1542190.70
1401/11/09,1539679.60
1401/11/10,1556551.90
1401/11/11,1557244
1401/11/15,1540189.20
1401/11/16,1537859.10
1401/11/17,1556516.40
1401/11/18,1558081.60
1401/11/22,1545978.30
1401/11/23,1548278.20
1401/11/24,1537961.70
1401/11/25,1524795
1401/11/29,1533366.50
1401/11/30,1594262.90
1401/12/01,1659416.40
1401/12/02,1656593.40
1401/12/05,1738782.30
1401/12/06,1804300.20
1401/12/07,1809073.80
1401/12/08,1838119.40
1401/12/09,1821771.10
1401/12/12,1788209.20
1401/12/13,1795955.20
1401/12/14,1785669.80
1401/12/15,1817611.50
1401/12/19,1816739.80
1401/12/20,1783197
1401/12/21,1781632.10
1401/12/22,1782987.70
1401/12/23,1820988
1401/12/26,1905745
1401/12/27,1960457.40
1402/01/04,1998281.40
1402/01/05,2018760.30
1402/01/06,2029198.20
1402/01/07,2044408.50
1402/01/08,2078712.30
1402/01/13,2089951.30
1402/01/14,2119105.90
1402/01/15,2137464.90
1402/01/18,2202385.50
1402/01/19,2212643
1402/01/20,2190307.20
1402/01/21,2179922.10
1402/01/25,2253946.40
1402/01/26,2275066.70
1402/01/27,2289287.40
1402/01/28,2325437.40
1402/01/29,2324132.70
1402/02/03,2326494.30
1402/02/05,2368712.30
1402/02/08,2438553
1402/02/09,2479339.70
1402/02/10,2480639.90
1402/02/11,2518331.80
1402/02/12,2514673.40
1402/02/15,2535236.60
1402/02/16,2440167.50
1402/02/17,2314408.40
1402/02/18,2305838.40
1402/02/19,2277713.10
1402/02/22,2214024.30
1402/02/23,2285904
1402/02/24,2301380.10
1402/02/26,2321336.10
1402/02/29,2297985.80
1402/02/30,2302705.50
1402/02/31,2318506.50
1402/03/01,2330799.10
1402/03/02,2345967.50
1402/03/05,2311221.80
1402/03/06,2257012.80
1402/03/07,2275394.70
1402/03/08,2288427
1402/03/09,2271042.40
1402/03/12,2279681.80
1402/03/15,2289549
1402/03/16,2288439
1402/03/19,2215058.30
1402/03/20,2212470
1402/03/21,2145415.10
1402/03/22,2155197.70
1402/03/23,2182106.90
1402/03/26,2182812.20
1402/03/27,2162916.90
1402/03/28,2164226.30
1402/03/29,2166947.40
1402/03/30,2173893.40
1402/04/02,2162616.30
1402/04/03,2189680.10
1402/04/04,2196127.80
1402/04/05,2168200.10
1402/04/06,2153408.10
1402/04/09,2143914.90
1402/04/10,2157377.10
1402/04/11,2183405.50
1402/04/12,2202092.50
1402/04/13,2202657
1402/07/11,2069749.24
1402/07/14,2052864.30
1402/07/15,2001266.67
1402/07/16,2005595.10
1402/07/17,2014066.89
1402/07/18,2019712.76
1402/07/21,2001462.88
1402/07/22,2001942.55
1402/07/23,2018165.84
1402/07/25,2023543.79
1402/07/28,2024972.78
1402/07/29,2032212.11
1402/08/01,2021903.44
1402/08/02,2000179.15
1402/08/10,1967830.64
1402/08/27,2028567.62
1402/08/28,2026262.40
1402/08/29,2022786.74
1402/09/01,2022595.56
1402/09/06,2026086.59
1402/09/08,2044474.10
1402/09/11,2087696.02
1402/09/12,2121199.15
1402/09/13,2165228.25
1402/09/14,2176503.65
1402/09/15,2171023.38
1402/09/18,2160965.02
1402/09/19,2161074.01
1402/09/20,2162560.36
1402/09/21,2161266.62
1402/09/22,2158088.45
1402/09/25,2171823.16
1402/09/27,2207653.06
1402/09/28,2211856.32
1402/10/02,2208343.20
1402/10/03,2200109.69
1402/10/04,2194499.76
1402/10/05,2178752.19
1402/10/06,2177410.50
1402/10/09,2182717.77
1402/10/10,2176102.50
1402/10/11,2168309.02
1402/10/12,2158766.53
1402/10/13,2155234.91
1402/10/16,2153710.60
1402/10/17,2154775.74
1402/10/18,2153955.80
1402/10/19,2156372.42
1402/10/20,2170964.07
1402/10/23,2180524.25
1402/10/24,2197290.12
1402/10/25,2194999.35
1402/10/26,2188637.72
1402/10/27,2185977.37
1402/10/30,2166927.86
1402/11/01,2153211.75
1402/11/02,2146563.32
1402/11/03,2120048.66
1402/11/04,2123491.41
1402/11/07,2126829.70
1402/11/08,2128027.65
1402/11/09,2120268.03
1402/11/10,2110339.44
1402/11/11,2107272.64
1402/11/14,2111083.35
1402/11/15,2100173.83
1402/11/16,2097247.43
1402/11/18,2098026.31
1402/11/21,2100104.33
1402/11/23,2091898.21
1402/11/24,2090317.88
1402/11/25,2078540.10
1402/11/28,2060019.98
1402/11/29,2064581.63
1402/11/30,2070775.31
1402/12/01,2071507.07
1402/12/02,2070816.17
1402/12/05,2066137.68
1402/12/07,2049784.46
1402/12/08,2046016.86
1402/12/09,2054827.15
1402/12/12,2086541.60
1402/12/13,2147088.74
1402/12/14,2172227.98
1402/12/16,2165752.68
1402/12/19,2163750.32
1402/12/20,2160224.66
1402/12/21,2161563.71
1402/12/22,2163500.96
1402/12/23,2150035.30
1402/12/26,2148494.01
1402/12/27,2160406.45
1402/12/28,2195092.30
1403/01/05,2236349.27
1403/01/06,2253602.21
1403/01/07,2249426.55
1403/01/08,2261386.24
1403/01/11,2261172.41
1403/01/14,2245265.27
1403/01/15,2250907.51
1403/01/18,2231022.80
1403/01/19,2234925.65
1403/01/20,2254853.03
1403/01/21,2261899.21
1403/01/25,2207970.15
1403/01/26,2196767.82
1403/01/27,2206907.84
1403/01/28,2201986.89
1403/02/16,2259745.23
1403/02/17,2239098.46
1403/02/18,2231424.01
1403/02/19,2219092.61
1403/02/22,2208284.88
1403/02/23,2193171.84
1403/02/24,2161422.58
1403/02/25,2165573.51
1403/02/26,2164692.26
1403/02/29,2168676.28
1403/02/30,2112560.33
1403/03/01,2114144.10
1403/03/05,2098482.71
1403/03/06,2079063.30
1403/03/07,2058131.89
1403/03/08,2069875.52
1403/03/09,2086080.15
1403/03/12,2094080.26
1403/03/13,2087686.36
1403/03/16,2082118.96
1403/03/19,2064389.53
1403/03/20,2061897.10
1403/03/21,2078090.73
1403/03/22,2081296.94
1403/03/23,2075720.49
1403/03/26,2061671.58
1403/03/27,2045317.92
